Frame,Keypoint,X,Y,Z
8,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
8,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
8,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
8,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
8,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
8,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
8,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
9,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
10,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
11,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
12,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
13,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
14,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
15,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
16,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
17,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
18,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
19,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
20,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
21,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
22,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
23,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
24,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
25,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
26,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
27,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
28,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
29,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
30,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
31,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
32,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
33,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
34,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
35,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
36,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
37,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
38,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
39,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
40,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
41,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
42,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
43,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
44,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
45,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
46,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,1,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,2,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,3,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,4,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,5,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,6,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,7,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,8,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
47,9,1.8206860299527066,-0.8802299478848202,-1.3180240674791746
