1.421342	-1.388493	0.115588	1.709330	-1.222690	-0.607042	2.103819	0.573371	-0.584591	2.411485	2.957121	-0.324711	2.228107	-0.347577	0.277992	-4.677624	1.933328	-13.191260	2.742512	2.271917	0.279818	1.217689	1.728122	0.346949	5.779987	1.210335	0.453884
1.264288	-1.548857	0.142501	1.473338	-1.334824	-0.637278	1.926967	0.222148	-0.727371	2.377760	2.255454	-0.317131	1.970512	-0.326982	0.361210	-4.677624	1.933328	-13.191260	2.577889	2.033345	0.331754	1.469134	1.473006	-0.220590	5.760606	1.234249	0.449327
1.136079	-1.710382	0.175672	1.487372	-1.575174	-0.733060	1.792655	-0.001009	-0.761194	2.414479	1.968036	-0.252184	1.927285	-0.374199	0.361761	-4.677624	1.933328	-13.191260	2.378578	1.601731	0.315491	1.435472	1.446233	-0.224544	5.762459	1.229219	0.449994
1.402683	-2.251852	-0.331139	1.565947	-1.726502	-0.797481	1.725178	0.030962	-0.604725	2.312302	1.879293	-0.164474	1.927285	-0.374199	0.361761	-4.677624	1.933328	-13.191260	2.378578	1.601731	0.315491	1.435472	1.446233	-0.224544	5.762459	1.229219	0.449994
1.389998	-2.477688	-0.386991	1.541855	-1.944264	-0.860406	1.749604	-0.345568	-0.817669	2.216985	1.628574	-0.187447	2.126795	-0.595231	0.149667	-4.677624	1.933328	-13.191260	2.178025	1.231601	0.288198	1.386467	1.403801	-0.230814	5.784590	1.226672	0.452876
1.329415	-2.918419	-0.616900	1.468898	-2.216360	-1.030708	1.832889	-0.723814	-0.645220	2.001791	1.378551	-0.294366	1.798846	-1.968429	0.172610	-4.677624	1.933328	-13.191260	2.235992	1.093903	0.267709	1.552726	0.914200	0.192911	5.717454	1.349679	0.436564
1.329415	-2.918419	-0.616900	1.592209	-2.428243	-1.038022	1.890442	-0.897373	-0.865494	2.002920	1.318247	-0.167105	1.712276	-2.020868	0.326571	-4.677624	1.933328	-13.191260	2.737352	0.460217	0.172910	1.552726	0.914200	0.192911	5.363792	1.840322	0.253517
1.070987	-3.252817	-0.598659	1.245070	-2.577159	-0.956494	1.533659	-1.271543	-0.749222	1.893024	1.105578	-0.088871	1.622753	-2.066409	0.260554	-4.677624	1.933328	-13.191260	2.764864	0.405721	0.175834	1.532485	0.915738	0.193448	6.273025	0.976895	0.405505
1.100565	-3.341853	-0.447749	1.356148	-2.744103	-0.904085	1.611519	-1.411631	-0.731670	1.947352	1.021945	-0.127824	1.408987	-2.233314	0.127963	-4.677624	1.933328	-13.191260	2.764864	0.405721	0.175834	1.532485	0.915738	0.193448	6.273025	0.976895	0.405505
0.994767	-3.843877	-0.199991	1.186948	-3.330743	-0.704318	1.617718	-1.590825	-0.742593	2.029446	0.689299	-0.227442	1.225607	-2.444041	0.172904	-4.677624	1.933328	-13.191260	2.647325	0.298450	0.229713	1.363974	0.768208	0.125477	6.273025	0.976895	0.405505
0.123199	-4.244852	-0.075189	1.004755	-4.451130	-0.528777	1.687375	-2.761806	-0.667259	1.773670	0.383176	-0.413647	1.402421	-2.328999	0.462013	-4.677624	1.933328	-13.191260	2.250222	-1.595300	0.182784	1.555798	-0.884300	0.358429	4.653531	2.409728	0.196180
0.123199	-4.244852	-0.075189	1.004755	-4.451130	-0.528777	0.292842	-3.264368	-0.589680	1.993796	-0.176187	-0.409143	1.402421	-2.328999	0.462013	-4.677624	1.933328	-13.191260	1.637355	-0.825947	0.376137	1.075700	-0.086528	0.193794	4.653531	2.409728	0.196180
0.446439	-5.404818	-0.220932	0.579874	-4.877603	-0.685494	0.951039	-3.191272	-0.623154	1.776600	-0.977629	-0.333054	0.575098	-3.738963	0.664829	-4.677624	1.933328	-13.191260	1.761650	-1.153348	0.455975	1.051181	-1.749761	0.248470	4.253902	2.496354	0.161466
0.488732	-5.340250	-0.240912	0.708122	-4.850949	-0.753008	0.952727	-3.188089	-0.689321	1.491081	-0.969886	-0.275261	0.591024	-3.727205	0.665935	0.648530	-3.976905	0.087165	1.738715	-1.145591	0.520320	1.021098	-1.729384	0.185080	4.153999	2.493467	0.129338
0.537926	-5.272351	-0.453938	0.819542	-4.778854	-0.857000	1.140941	-3.206917	-0.743750	1.537462	-0.996220	-0.215880	0.613007	-3.688059	0.658127	0.657703	-3.972913	0.086594	1.736389	-1.144516	0.535266	1.040461	-0.881928	0.201555	3.515515	2.223292	0.501773
0.528023	-5.252769	-0.566227	0.688172	-4.633381	-0.925655	1.130363	-3.172923	-0.803861	1.718002	-1.062915	-0.289622	0.613007	-3.688059	0.658127	0.657703	-3.972913	0.086594	1.736389	-1.144516	0.535266	1.040461	-0.881928	0.201555	3.515515	2.223292	0.501773
0.609908	-4.550563	-0.426179	0.764613	-3.958992	-0.953369	0.047196	-3.224308	-0.691127	1.783332	-0.821845	-0.083836	1.493263	-3.804561	0.136395	0.663456	-3.954311	0.081337	1.721327	-1.121487	0.549455	1.009402	-1.697998	0.283841	4.218279	2.664853	0.445834
0.649774	-4.571733	-0.495144	0.955070	-3.912469	-0.950687	1.130688	-2.305384	-0.552748	1.762241	-0.732654	-0.092640	1.492586	-3.744601	0.132065	0.663456	-3.954311	0.081337	1.742135	-1.077875	0.541527	1.045741	-1.658724	0.285435	4.184000	2.734748	0.447973
0.558885	-4.227089	-0.465792	0.720192	-3.612822	-0.985823	1.186088	-2.414772	-0.824920	2.252380	-1.136255	0.063496	1.378165	-3.399920	0.127223	0.663456	-3.954311	0.081337	1.742135	-1.077875	0.541527	1.059828	-1.642064	0.286099	4.201561	2.745434	0.448697
2.761776	-3.416811	-0.340181	0.606450	-3.515851	-0.937641	1.123708	-2.385651	-0.798017	1.793764	-0.673031	0.045140	1.378165	-3.399920	0.127223	0.663456	-3.954311	0.081337	1.742135	-1.077875	0.541527	1.059828	-1.642064	0.286099	4.198671	2.749721	0.448894
0.317677	-3.990772	-0.339762	0.438254	-3.545063	-0.868371	0.972341	-2.276404	-0.521835	1.790375	-0.686910	0.044166	1.369371	-3.405256	0.128766	0.717569	-3.882279	0.064075	1.739644	-1.073587	0.539647	1.059828	-1.642064	0.286099	4.204562	2.759352	0.449464
0.199742	-3.880056	-0.184885	0.380485	-3.465167	-0.852020	0.972341	-2.276404	-0.521835	1.816079	-0.675199	0.008471	1.369371	-3.405256	0.128766	0.717569	-3.882279	0.064075	1.739644	-1.073587	0.539647	1.059828	-1.642064	0.286099	4.204562	2.759352	0.449464
-0.150359	-3.442499	-0.066730	0.182992	-3.387356	-0.711632	0.905205	-2.274609	-0.506289	2.259913	-1.004784	0.051372	1.352008	-3.366974	0.128976	0.380880	-3.663091	0.001978	1.736308	-1.087714	0.543016	1.067992	-1.636119	0.286379	4.189987	2.762574	0.449543
-0.270729	-3.318142	0.068004	0.011401	-3.243515	-0.615549	0.922660	-2.223487	-0.673164	2.298729	-1.070716	0.054169	1.346570	-3.358070	0.129222	0.358313	-3.606551	-0.006358	1.738798	-1.091996	0.544912	1.067992	-1.636119	0.286379	4.222132	2.770041	0.450189
-0.575919	-3.416861	0.030087	-0.253447	-3.185680	-0.619714	0.393221	-2.376900	-0.608508	2.264448	-0.992396	0.015314	1.341131	-3.349166	0.129469	0.176223	-3.592282	-0.010763	1.741287	-1.096276	0.546817	1.051665	-1.648008	0.285818	3.525380	2.602290	0.571523
-0.742247	-3.410374	0.054774	-0.529885	-3.292245	-0.595101	0.562787	-2.273553	-0.638329	1.895354	-0.902549	-0.067423	1.316029	-3.327792	0.131779	-0.152931	-3.692938	-0.004611	1.762134	-1.163052	0.506564	1.034656	-0.826108	0.199250	4.142364	2.680599	0.408364
-1.050712	-3.597038	0.011418	-0.777045	-3.373906	-0.578063	0.384891	-2.533016	-0.640644	1.869377	-1.052288	-0.097808	1.297415	-3.326879	0.134459	-0.525321	-3.840706	0.006091	1.996975	-2.095831	0.232765	0.571734	-1.094759	0.329096	3.521396	2.164361	0.495539
-1.279272	-3.755970	0.044625	-1.006072	-3.477153	-0.579364	0.104205	-2.675901	-0.611873	1.785146	-1.389770	-0.146366	0.098353	-2.593267	0.358615	-0.525321	-3.840706	0.006091	1.534207	-2.646617	0.179293	1.191828	-1.852451	0.271971	3.824991	1.930628	0.414771
-1.576398	-3.968101	-0.053901	-1.378081	-3.638255	-0.622761	-0.105636	-2.697821	-0.660547	1.543261	-1.505306	-0.112817	0.911058	-3.384023	0.222023	-0.690562	-3.974674	0.020517	1.418745	-2.741468	0.183749	0.968830	-0.875352	0.210042	3.676688	1.758416	0.382954
-1.799403	-4.040487	0.021856	-1.465760	-4.152709	-0.620604	-0.289300	-3.082450	-0.668113	1.344683	-1.800559	-0.208397	0.253715	-3.386686	0.473698	-0.695509	-3.982391	0.021565	1.379051	-2.777473	0.187377	0.941374	-0.973426	0.221551	3.229223	1.494944	0.379300
-2.382182	-4.394891	-0.079190	-2.018406	-4.161330	-0.641284	-0.734878	-3.387864	-0.672893	1.046589	-2.064690	-0.321082	-0.086289	-3.396772	0.666955	-0.695509	-3.982391	0.021565	1.162545	-3.019529	-0.018234	0.273431	-2.535824	0.107477	3.258298	1.189020	0.345550
-2.740948	-4.584979	-0.000074	-2.417011	-4.316781	-0.603789	-1.156049	-3.574332	-0.683773	0.625459	-2.355024	-0.383337	-0.131691	-3.363637	0.684400	-0.819230	-4.031487	0.025764	1.132906	-3.011069	0.206116	-0.287264	-3.032928	0.080347	3.338842	0.858369	0.271560
-2.883677	-4.692764	-0.213626	-2.568128	-4.392931	-0.669687	-1.386082	-3.720842	-0.589894	0.714617	-2.375536	-0.265973	-0.139556	-3.367336	0.690711	-1.862643	-4.376492	0.050764	0.707163	-3.555601	-0.050149	-0.295556	-3.039121	0.079992	3.471376	0.365175	0.272011
-2.910486	-4.730652	-0.263801	-2.560453	-4.353275	-0.794423	-1.406988	-3.710225	-0.658090	0.507391	-2.522915	-0.198905	-0.138358	-3.377650	0.693515	-2.003991	-4.433436	0.056076	-0.180093	-2.732583	0.403639	-0.281156	-3.021779	0.080879	3.520508	0.346335	0.285175
-2.835145	-4.613197	-0.484975	-2.419032	-4.295027	-0.912936	-1.267167	-3.666127	-0.718433	0.543521	-2.511482	-0.144775	-0.139556	-3.367336	0.690711	-2.009416	-4.463386	0.061584	-0.146984	-2.725272	0.407112	-0.274868	-2.971121	0.279056	3.544388	0.356099	0.293420
-2.830396	-4.607604	-0.482220	-2.414481	-4.298871	-1.035307	-1.267167	-3.666127	-0.718433	0.543521	-2.511482	-0.144775	-0.135625	-3.365488	0.687552	-2.162211	-3.765085	0.229869	-0.146984	-2.725272	0.407112	-0.281182	-2.964794	0.279453	3.544388	0.356099	0.293420
-2.402690	-4.465854	-0.579697	-2.083452	-4.159109	-1.064637	-1.002740	-3.523261	-0.762536	0.616425	-2.366128	0.035628	-0.126560	-3.372114	0.684038	-2.020378	-4.173348	0.090157	-0.129470	-2.715627	0.406079	-0.283340	-2.959938	0.279621	3.583762	0.380845	0.308406
-2.392281	-4.453101	-0.568842	-2.084361	-4.159178	-1.083482	-1.006601	-3.519508	-0.773450	0.616425	-2.366128	0.035628	-0.126560	-3.372114	0.684038	-2.102030	-3.797314	0.250051	-0.129470	-2.715627	0.406079	-0.283340	-2.959938	0.279621	3.579876	0.377098	0.306770
-2.369740	-4.476783	-0.505516	-1.970989	-4.089714	-1.058615	-0.919568	-3.457053	-0.754115	0.682404	-2.339246	0.076496	-0.131691	-3.363637	0.684400	-2.114190	-3.765512	0.236806	-0.099784	-2.704739	0.407047	-0.262735	-2.957543	0.279785	3.593719	0.443106	0.317636
-2.345097	-4.459826	-0.470368	-1.974275	-4.081022	-1.034214	-0.922012	-3.450847	-0.752692	0.682404	-2.339246	0.076496	-0.131691	-3.363637	0.684400	-2.105273	-3.761003	0.236373	-0.099784	-2.704739	0.407047	-0.270879	-2.963596	0.279540	3.589844	0.439370	0.315943
-2.348198	-4.493266	-0.474882	-1.990825	-4.108706	-1.050406	-0.927224	-3.479088	-0.780578	0.663112	-2.350956	0.076898	-0.116300	-3.389070	0.683316	-2.107174	-3.755101	0.237781	-0.108543	-2.709562	0.407564	-0.273039	-2.958743	0.279697	3.594142	0.430354	0.316560
-2.091889	-4.511674	-0.337357	-1.883456	-4.110577	-1.000948	-0.846016	-3.414618	-0.765473	0.719943	-2.287213	0.091036	-0.109604	-3.375029	0.674269	-2.107174	-3.755101	0.237781	-0.091024	-2.699916	0.406530	-0.264895	-2.952691	0.279940	3.821070	0.586936	0.239405
-2.045491	-4.484832	-0.220784	-1.851407	-4.162451	-0.863283	-0.837931	-3.412008	-0.769605	0.686363	-2.299324	0.077208	-0.093796	-3.367558	0.661825	-2.107174	-3.755101	0.237781	-0.078861	-2.698676	0.408538	-0.262735	-2.957543	0.279785	3.852915	0.611721	0.250987
-1.791255	-4.826743	0.029257	-1.781003	-4.326333	-0.701271	-0.854803	-3.475947	-0.708085	0.650267	-2.297524	0.075932	-0.085106	-3.407120	0.669708	-2.094286	-3.754187	0.238683	-0.082264	-2.695093	0.406015	-0.264895	-2.952691	0.279940	3.858378	0.538223	0.237246
-1.850414	-4.847744	-0.032144	-1.858484	-4.355329	-0.724299	-0.874145	-3.485433	-0.705722	0.632771	-2.336721	0.062229	-0.055447	-3.447723	0.664794	-2.090311	-3.757782	0.240025	-0.099784	-2.704739	0.407047	-0.267054	-2.947837	0.280107	3.839295	0.529866	0.231907
-1.830885	-4.981944	-0.027588	-1.830367	-4.504069	-0.733167	-0.924882	-3.571054	-0.721408	0.569192	-2.302997	0.059571	-0.054706	-3.490839	0.678970	-1.990838	-4.138102	0.144899	-0.094430	-2.696332	0.404015	-0.283340	-2.959938	0.279621	3.831177	0.515474	0.227653
-1.899889	-5.182955	0.100026	-1.846305	-4.707417	-0.663756	-1.117978	-3.753184	-0.706191	0.408898	-2.371026	-0.056211	0.131014	-3.764019	0.654480	-2.096771	-3.767766	0.247872	-0.155711	-2.873713	0.557548	-0.306087	-2.957464	0.279715	3.778398	0.492498	0.214084
-1.935646	-5.396147	0.040228	-1.860903	-4.903671	-0.645204	-1.228995	-3.905628	-0.673314	0.089406	-2.117588	-0.098318	0.160659	-3.879918	0.675087	-2.105680	-3.772266	0.248296	-0.210961	-2.882197	0.544483	-0.443258	-3.014172	0.278027	3.708706	0.440746	0.194800
-1.695753	-5.761551	0.031952	-1.740407	-5.250598	-0.665934	-1.304568	-4.162326	-0.719617	-0.152436	-2.437509	-0.071888	0.160659	-3.879918	0.675087	-2.084825	-3.778525	0.251902	-0.242564	-2.723172	0.385915	-1.014759	-3.465036	0.260889	3.575965	0.351802	0.167395
-1.931401	-5.778195	0.026384	-1.860882	-5.285288	-0.674846	-1.414463	-4.025500	-0.546327	-0.262991	-2.450308	-0.045807	0.138334	-3.868032	0.685317	-2.102633	-3.787520	0.252762	-0.284509	-2.735306	0.383085	-1.114295	-3.610420	0.254022	3.522434	0.404771	0.167755
-1.845343	-5.857710	0.027101	-1.814805	-5.386036	-0.692257	-1.272270	-4.229058	-0.670634	-0.420924	-2.471716	-0.140285	0.128052	-3.851051	0.686057	-2.300799	-4.147423	0.348796	-0.368446	-2.759584	0.377491	-1.159216	-3.656827	0.252092	3.419978	0.351174	0.154767
-1.561418	-5.917171	-0.013787	-1.554441	-5.453871	-0.736907	-1.302163	-4.186815	-0.522287	-0.593367	-2.422904	-0.097370	0.117773	-3.834073	0.686795	-2.202487	-4.436529	0.491786	-0.440180	-3.634416	0.160727	-1.188094	-3.665347	0.251929	3.317939	0.373446	0.150712
-1.244084	-5.996561	-0.009239	-1.163143	-5.571410	-0.690625	-1.134969	-4.420006	-0.650596	-0.620361	-2.410691	-0.082079	0.137812	-3.825496	0.671003	-2.078570	-4.453237	0.523546	-0.457362	-3.662341	0.168485	-1.188094	-3.665347	0.251929	3.293041	0.363199	0.149120
-1.006630	-6.160187	-0.003482	-0.993549	-5.729515	-0.673864	-1.086033	-4.416765	-0.698626	-0.759354	-2.495519	-0.098946	0.211716	-3.922413	0.657215	-2.074168	-4.445800	0.520457	-0.484305	-3.652056	0.170889	-1.208759	-3.667752	0.252055	3.224422	0.324392	0.145728
-0.942276	-6.699073	0.026896	-0.674558	-6.240185	-0.556034	-1.059247	-4.854675	-0.609306	-0.870831	-2.592510	-0.171404	0.567789	-4.502248	0.629177	-2.044247	-4.446504	0.526571	-0.490430	-3.643986	0.170352	-1.223329	-3.659131	0.252793	3.064363	0.345027	0.146242
-1.060927	-6.792849	-0.023625	-0.827250	-6.364807	-0.600362	-1.109234	-4.980543	-0.613310	-0.895548	-2.614311	-0.142153	0.601214	-4.616683	0.646575	-2.052871	-4.450822	0.527207	-0.473285	-3.658175	0.170259	-1.280983	-3.676077	0.252919	2.975601	0.383943	0.148164
-1.209634	-6.923951	-0.096954	-0.909298	-6.382790	-0.635830	-1.175001	-4.934387	-0.579194	-0.994864	-2.638901	-0.053749	0.589749	-4.589255	0.644536	-2.065889	-4.462566	0.530962	-0.463485	-3.654269	0.167952	-1.623625	-4.112917	0.233739	2.906748	0.388252	0.150589
-1.261947	-6.941074	-0.315194	-0.980288	-6.394514	-0.754542	-1.288677	-4.905286	-0.667107	-1.061344	-2.711925	-0.074783	0.578409	-4.604119	0.656743	-2.087360	-4.468098	0.529761	-0.473285	-3.658175	0.170259	-1.627973	-4.103163	0.234090	2.825653	0.451534	0.152834
-1.198552	-6.992448	-0.671331	-0.952593	-6.339858	-0.950604	-1.279419	-4.861607	-0.774751	-1.058695	-2.730574	-0.057116	0.582541	-4.602563	0.653589	-2.078738	-4.463779	0.529122	-0.473285	-3.658175	0.170259	-1.625801	-4.108041	0.233909	2.814418	0.457671	0.153226
-1.233906	-7.001168	-0.867446	-0.569720	-6.207710	-1.118587	-0.884505	-4.971729	-0.759846	-1.068267	-2.717292	-0.036280	-0.870072	-5.606658	0.400342	-1.885405	-5.153062	0.259629	-0.473285	-3.658175	0.170259	-1.625801	-4.108041	0.233909	2.813212	0.467829	0.153017
-1.266737	-6.911479	-0.935467	-0.520780	-5.964881	-1.268676	-0.865968	-4.806128	-0.839988	-1.097084	-2.652197	-0.045282	0.587739	-4.611180	0.653224	-1.835076	-5.490784	0.131413	-0.473285	-3.658175	0.170259	-1.642253	-4.120290	0.233414	2.785731	0.478085	0.154121
-0.828196	-6.819543	-1.144015	-0.416176	-5.848151	-1.500644	-0.851249	-4.715881	-0.914990	-1.353815	-2.673925	0.010406	-0.880158	-5.582548	0.371833	-1.810931	-5.501568	0.110699	-0.468386	-3.656223	0.169101	-1.644426	-4.115412	0.233599	2.779514	0.486230	0.154209
-1.338660	-6.982567	-1.304476	-0.420514	-5.826996	-1.691977	-0.809271	-4.732597	-1.024988	-1.075179	-2.714960	0.043091	-0.869654	-5.580491	0.374038	-1.630938	-5.029697	0.104579	-0.475734	-3.638120	0.166883	-1.660401	-4.153290	0.232174	2.692108	0.514980	0.158369
-1.358977	-7.018231	-1.420201	-0.864658	-5.935559	-1.830328	-0.769139	-4.780512	-1.128987	-1.386701	-2.776256	0.094616	-0.849744	-5.605119	0.299254	-1.712946	-5.124840	0.159573	-0.486759	-3.632003	0.167497	-1.665995	-4.693832	0.246441	2.542563	0.582487	0.166355
-1.390806	-7.103467	-1.631615	-0.392636	-5.898527	-1.999113	-0.785987	-4.811924	-1.194228	-1.386353	-2.869366	0.022946	-1.206130	-5.914844	0.122739	-1.540200	-5.171594	0.248802	-0.473285	-3.658175	0.170259	-1.684239	-4.745909	0.249145	2.455435	0.611197	0.172597
-0.787516	-7.177158	-1.879909	-0.447367	-5.945064	-2.297372	-0.838078	-4.932957	-1.372677	-1.331900	-3.011540	0.026474	-2.116569	-6.708541	-0.148858	-0.658127	-5.582956	0.090328	-0.411450	-3.968761	0.135838	-1.690014	-4.756628	0.249504	2.323807	0.664325	0.182781
-1.445532	-7.225397	-1.960922	-0.484025	-5.969080	-2.345746	-1.000243	-4.989462	-1.399658	-1.328735	-3.085269	0.045171	-0.951724	-6.425647	-0.491723	-0.966759	-5.826821	0.290353	-0.667103	-4.469638	0.299088	-1.676859	-4.759589	0.251348	2.129590	0.765997	0.198145
-1.456337	-7.303289	-2.088016	-1.156378	-6.175016	-2.353380	-0.889433	-5.046785	-1.458925	-1.202244	-3.089369	0.019355	-0.822678	-6.167313	-0.397631	-1.309116	-6.058804	-0.037295	-0.370033	-4.801614	0.151439	-1.676859	-4.759589	0.251348	2.172938	0.794162	0.189328
-1.471682	-7.305740	-2.141632	-0.325424	-6.011738	-2.664955	-1.227752	-5.083696	-1.407118	-1.145087	-2.993797	0.002234	-0.640032	-5.755994	-0.225547	-1.357523	-5.904593	0.119510	-0.456140	-4.660790	0.160861	-1.680155	-4.774845	0.252495	1.856287	1.057185	0.205007
-1.535450	-7.361676	-2.408027	-0.360123	-5.979237	-3.124316	-0.996310	-5.039331	-1.810652	-1.196191	-3.073723	-0.022646	-0.158489	-6.181801	-1.764415	-1.265859	-6.831013	-1.866686	-0.372423	-4.765416	0.148731	-1.684997	-4.829562	0.257807	1.771643	1.075216	0.215905
-1.594789	-7.490167	-2.739198	-0.347281	-6.033176	-3.593593	-0.970240	-5.148575	-2.025804	-1.283583	-3.348133	-0.066817	-0.018422	-6.481766	-2.647308	-1.202791	-7.111076	-2.581376	-1.075471	-5.200144	-0.048447	-1.669279	-4.836930	0.260765	1.648138	1.119340	0.231156
-0.658206	-7.699456	-3.003536	-0.730761	-6.055279	-3.873336	-0.918187	-5.255766	-2.160880	-1.289227	-3.458409	-0.291590	-0.018422	-6.481766	-2.647308	-1.202791	-7.111076	-2.581376	-1.062961	-5.197379	-0.027146	-1.669279	-4.836930	0.260765	1.648138	1.119340	0.231156
-0.613493	-7.961978	-3.528565	-0.551304	-6.032707	-4.449264	-1.277700	-5.516499	-2.316685	-1.279698	-3.619020	-0.504573	-0.292335	-7.101675	-3.389828	-0.888999	-6.967159	-2.710069	-1.088926	-5.220462	-0.007867	-1.365396	-4.318918	0.326602	0.105018	-0.244318	0.200421
-1.769066	-7.792410	-3.580287	-0.561605	-6.070623	-4.708513	-1.329840	-5.566410	-2.415963	-1.589950	-3.910902	-0.616171	0.079092	-6.857869	-3.588867	-1.206624	-7.368812	-3.121855	-1.068972	-5.207713	-0.064864	-1.361393	-4.396233	0.309958	1.334034	0.966007	0.335770
-0.583632	-8.019386	-3.660335	-0.862021	-6.074674	-4.700216	-1.329840	-5.566410	-2.415963	-1.270611	-3.638884	-0.557769	-0.286664	-7.103426	-3.406228	-0.768345	-7.228973	-3.360725	-1.063077	-5.202235	-0.081421	-1.846753	-4.809860	0.044987	-1.456063	-2.056715	-3.400002
-0.570776	-8.162258	-3.931111	-0.838719	-6.196266	-4.964658	-1.257566	-5.625661	-2.486948	-1.172137	-3.733249	-0.673032	-0.887206	-6.887976	-3.610596	-0.772721	-7.271872	-3.442068	-0.719557	-4.582133	0.180644	-1.827407	-4.901654	0.001152	-0.094020	-0.467202	0.191669
-0.570776	-8.162258	-3.931111	-0.891616	-6.169673	-5.053794	-1.118403	-5.665562	-2.576445	-1.172137	-3.733249	-0.673032	-0.887206	-6.887976	-3.610596	-0.772721	-7.271872	-3.442068	-0.723865	-4.578883	0.178283	-1.827407	-4.901654	0.001152	-0.089608	-0.474095	0.191888
-0.517215	-8.151263	-3.955403	-0.698552	-6.013843	-5.237337	-1.130176	-5.319868	-2.581725	-1.173955	-3.929179	-0.541902	-0.878385	-6.878626	-3.607221	-0.778371	-7.271315	-3.435744	-0.718941	-4.591604	0.166766	-1.823870	-4.898906	0.004848	1.226906	0.878615	0.393233
-0.520318	-8.097182	-3.855172	-0.820312	-5.861809	-5.221972	-1.130151	-5.705631	-2.619216	-1.206712	-3.736657	-0.672358	-0.916682	-6.885293	-3.587134	-0.774172	-7.286121	-3.469080	-0.703341	-4.587649	0.172901	-1.846421	-4.912202	-0.014978	1.222727	0.908352	0.386122
-0.552389	-8.049688	-3.742527	-0.952022	-5.914868	-4.988014	-1.156517	-5.628261	-2.562750	-1.352169	-3.868591	-0.701173	-0.913769	-6.874721	-3.589901	-0.780869	-7.281867	-3.454439	-0.712221	-4.561110	0.176416	-1.846393	-4.897259	-0.000277	1.177128	1.057516	0.360085
-0.549993	-8.026119	-3.701806	-0.977746	-5.869711	-4.870474	-1.158683	-5.597468	-2.521769	-1.236060	-3.613431	-0.624450	-0.903043	-6.849656	-3.614091	-0.788602	-7.273935	-3.431429	-1.039237	-5.244706	-0.102884	-1.853277	-4.845678	0.026288	1.267180	1.053789	0.333829
-1.885275	-7.719022	-3.742954	-1.003283	-5.879196	-4.763913	-1.173652	-5.112738	-2.434688	-1.787520	-4.014024	-0.700181	-0.946259	-6.842799	-3.629345	-1.987929	-8.454709	-4.578173	-1.031343	-5.232410	-0.081148	-1.842290	-4.807169	0.041571	1.267180	1.053789	0.333829
