-7.362016,1.721834,0.000196
2.184219,7.047238,-0.000212
-1.529306,-7.108583,-0.000218
6.707103,-1.660489,0.000234
-7.143985,1.759002,-5.001644
2.351288,6.455186,-6.320889
-1.174719,-6.499468,-6.144917
6.960370,-1.625561,-7.108904
